Date,Open,High,Low,Close,Adj Close,Volume
2003-03-12,7.75,9.194999694824219,7.75,8.8125,7.301250457763672,24669040
2003-03-13,8.699999809265137,9.332500457763672,8.699999809265137,9.0,7.456596374511719,23553560
2003-03-14,9.0,9.0,9.0,9.0,7.456596374511719,0
2003-03-17,9.0,9.0,8.382499694824219,8.550000190734863,7.083767890930176,3533080
2003-03-18,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,7.083767890930176,0
2003-03-19,8.699999809265137,8.944999694824219,8.635000228881836,8.837499618530273,7.321964740753174,2137240
2003-03-20,8.789999961853027,9.5600004196167,8.75,9.177499771118164,7.60365629196167,8665540
2003-03-21,9.149999618530273,9.59000015258789,9.149999618530273,9.27750015258789,7.686506271362305,4546980
2003-03-24,9.75,10.289999961853027,9.574999809265137,10.072500228881836,8.345175743103027,15818280
2003-03-25,10.020000457763672,11.100000381469727,9.84000015258789,10.899999618530273,9.030765533447266,31668880
2003-03-26,10.9399995803833,11.59000015258789,10.850000381469727,10.984999656677246,9.101190567016602,33125460
2003-03-27,11.0024995803833,11.079999923706055,10.25,10.369999885559082,8.591655731201172,20628560
2003-03-28,10.25,12.042499542236328,10.25,11.72249984741211,9.712215423583984,53603440
2003-03-31,11.399999618530273,11.737500190734863,10.850000381469727,10.957500457763672,9.078405380249023,30536520
2003-04-01,11.199999809265137,11.914999961853027,11.047499656677246,11.537500381469727,9.558942794799805,24699800
2003-04-02,11.694999694824219,11.897500038146973,11.524999618530273,11.789999961853027,9.768142700195312,11719560
2003-04-03,11.904999732971191,12.1850004196167,11.75,11.817500114440918,9.790925979614258,11939360
2003-04-04,11.805000305175781,11.920000076293945,11.649999618530273,11.682499885559082,9.6790771484375,6654500
2003-04-07,11.75,11.962499618530273,11.717499732971191,11.8100004196167,9.784711837768555,5479520
2003-04-08,11.75,13.039999961853027,11.75,12.524999618530273,10.377096176147461,25894860
2003-04-09,12.552499771118164,13.192500114440918,12.552499771118164,12.782500267028809,10.590439796447754,14023080
2003-04-10,12.899999618530273,12.899999618530273,12.100000381469727,12.1899995803833,10.099544525146484,5010260
2003-04-11,12.225000381469727,12.694999694824219,12.050000190734863,12.404999732971191,10.277673721313477,2732600
2003-04-14,12.404999732971191,12.404999732971191,12.404999732971191,12.404999732971191,10.277673721313477,0
2003-04-15,12.699999809265137,13.75,12.6274995803833,12.807499885559082,10.611151695251465,5449060
2003-04-16,12.975000381469727,13.100000381469727,12.457500457763672,12.59749984741211,10.437161445617676,3303560
2003-04-17,12.699999809265137,12.75,12.175000190734863,12.302499771118164,10.19275188446045,4404860
2003-04-18,12.302499771118164,12.302499771118164,12.302499771118164,12.302499771118164,10.19275188446045,0
2003-04-21,12.5,12.6875,12.212499618530273,12.267499923706055,10.163753509521484,2083740
2003-04-22,12.335000038146973,12.925000190734863,12.010000228881836,12.8149995803833,10.617362976074219,10753540
2003-04-23,12.984999656677246,13.192500114440918,12.699999809265137,12.992500305175781,10.764424324035645,8406660
2003-04-24,13.149999618530273,13.149999618530273,12.757499694824219,12.822500228881836,10.623579978942871,3004880
2003-04-25,12.882499694824219,12.989999771118164,12.399999618530273,12.755000114440918,10.567655563354492,2550300
2003-04-28,12.800000190734863,13.46500015258789,12.574999809265137,13.292499542236328,11.012978553771973,6320860
2003-04-29,13.350000381469727,14.164999961853027,13.350000381469727,13.882499694824219,11.501798629760742,19040060
2003-04-30,13.774999618530273,14.75,13.75,14.512499809265137,12.023762702941895,13973620
2003-05-01,14.512499809265137,14.512499809265137,14.512499809265137,14.512499809265137,12.023762702941895,0
2003-05-02,14.795000076293945,15.069999694824219,14.307499885559082,14.479999542236328,11.996833801269531,17681420
2003-05-05,14.637499809265137,14.789999961853027,13.654999732971191,13.932499885559082,11.543225288391113,9284660
2003-05-06,14.095000267028809,14.6850004196167,14.0,14.40999984741211,11.938838958740234,9803840
2003-05-07,14.600000381469727,14.78499984741211,14.2524995803833,14.329999923706055,11.872557640075684,8567560
2003-05-08,14.25,14.470000267028809,13.914999961853027,13.992500305175781,11.592937469482422,5121320
2003-05-09,14.095000267028809,14.28499984741211,13.859999656677246,14.087499618530273,11.671645164489746,6113440
